oneid,choice,profit,variable,round,treatment,role,numtrans,price,tax,time,Rounds,round_of_ten
47003,10,5.4,6,15,notax,seller,12,15,0,2021-01-29 13:01:41,11-20,5
47003,14,5.1,6,16,notax,seller,13,15,0,2021-01-29 13:03:35,11-20,6
47003,8,5.4,6,17,notax,seller,12,15,0,2021-01-29 13:05:40,11-20,7
47003,13,5.4,6,18,notax,seller,12,15,0,2021-01-29 13:07:48,11-20,8
47003,8,5.4,6,19,notax,seller,12,15,0,2021-01-29 13:09:36,11-20,9
47003,12,5.4,6,20,notax,seller,12,15,0,2021-01-29 13:11:34,11-20,10
47322,26,-0.039999999999999813,15,1,tax,seller,6,18,10,2021-01-29 12:30:58,1-10,1
47322,26,0.02000000000000024,15,2,tax,seller,6,18.5,10,2021-01-29 12:36:23,1-10,2
47322,26,0.020000000000000018,15,3,tax,seller,8,18.5,10,2021-01-29 12:38:01,1-10,3
47322,26,0.11000000000000032,15,4,tax,seller,9,18.5,10,2021-01-29 12:39:52,1-10,4
47322,26,0.10000000000000009,15,5,tax,seller,8,18.5,10,2021-01-29 12:42:20,1-10,5
47322,26,0.1599999999999997,15,6,tax,seller,7,18,10,2021-01-29 12:44:17,1-10,6
47322,26,0.08999999999999986,15,7,tax,seller,7,18,10,2021-01-29 12:45:39,1-10,7
47322,26,0.08999999999999986,15,8,tax,seller,7,18.05,10,2021-01-29 12:47:42,1-10,8
47322,26,0.10000000000000009,15,9,tax,seller,8,18.1,10,2021-01-29 12:49:38,1-10,9
47322,26,0.10000000000000009,15,10,tax,seller,8,18.15,10,2021-01-29 12:52:25,1-10,10
47322,18,-0.1299999999999999,7,11,tax,seller,6,16,10,2021-01-29 12:54:20,11-20,1
47322,18,-0.1299999999999999,7,12,tax,seller,9,16,10,2021-01-29 12:56:03,11-20,2
47322,18,-0.19999999999999973,7,13,tax,seller,9,16,10,2021-01-29 12:57:39,11-20,3
48129,30,-0.039999999999999813,15,1,tax,seller,6,18,10,2021-01-29 12:30:19,1-10,1
48129,21,0.02000000000000024,15,2,tax,seller,6,18.5,10,2021-01-29 12:36:03,1-10,2
48129,23,0.10000000000000009,15,3,tax,seller,8,18.5,10,2021-01-29 12:38:01,1-10,3
48129,20,0.11000000000000032,15,4,tax,seller,9,18.5,10,2021-01-29 12:39:33,1-10,4
48129,20.1,0.10000000000000009,15,5,tax,seller,8,18.5,10,2021-01-29 12:41:47,1-10,5
48129,20,0.08999999999999986,15,6,tax,seller,7,18,10,2021-01-29 12:43:30,1-10,6
48129,20,0.08999999999999986,15,7,tax,seller,7,18,10,2021-01-29 12:45:44,1-10,7
48129,20,0.08999999999999986,15,8,tax,seller,7,18.05,10,2021-01-29 12:48:17,1-10,8
48129,20,0.10000000000000009,15,9,tax,seller,8,18.1,10,2021-01-29 12:49:51,1-10,9
48129,22,0.10000000000000009,15,10,tax,seller,8,18.15,10,2021-01-29 12:51:41,1-10,10
48129,18,-3,10,11,notax,seller,10,16,0,2021-01-29 12:53:31,11-20,1
48129,16,3.3000000000000003,10,12,notax,seller,9,16,0,2021-01-29 12:55:41,11-20,2
48129,10,2.5,10,13,notax,seller,10,15.5,0,2021-01-29 12:57:41,11-20,3
48129,8,1.7000000000000002,10,14,notax,seller,11,15,0,2021-01-29 12:59:42,11-20,4
48129,5,1.4000000000000004,10,15,notax,seller,12,15,0,2021-01-29 13:01:35,11-20,5
48129,5,1.1,10,16,notax,seller,13,15,0,2021-01-29 13:03:33,11-20,6
48129,5,1.4000000000000004,10,17,notax,seller,12,15,0,2021-01-29 13:05:37,11-20,7
48129,5,1.4000000000000004,10,18,notax,seller,12,15,0,2021-01-29 13:07:38,11-20,8
48129,5,1.4000000000000004,10,19,notax,seller,12,15,0,2021-01-29 13:09:53,11-20,9
48129,5,1.4000000000000004,10,20,notax,seller,12,15,0,2021-01-29 13:11:27,11-20,10
49154,12,-3.5999999999999996,11,1,notax,buyer,12,15,0,2021-01-29 12:31:13,1-10,1
49154,11,-3.9,11,2,notax,buyer,13,15,0,2021-01-29 12:36:31,1-10,2
49154,15,-8.8,11,3,notax,buyer,16,15,0,2021-01-29 12:37:53,1-10,3
49154,11,-3.5999999999999996,11,4,notax,buyer,12,15,0,2021-01-29 12:40:08,1-10,4
49154,11,-3.9,11,5,notax,buyer,13,15,0,2021-01-29 12:42:00,1-10,5
49154,11,-4.8,11,6,notax,buyer,16,15,0,2021-01-29 12:43:41,1-10,6
49154,11,-4.2,11,7,notax,buyer,14,15,0,2021-01-29 12:46:31,1-10,7
49154,12,-4.2,11,8,notax,buyer,14,15,0,2021-01-29 12:48:17,1-10,8
49154,15,-8.5,11,9,notax,buyer,15,15,0,2021-01-29 12:49:49,1-10,9
49154,15,-8.8,11,10,notax,buyer,16,15,0,2021-01-29 12:52:01,1-10,10
49154,13,-3.5,16,11,notax,seller,10,15.5,0,2021-01-29 12:53:27,11-20,1
49154,12,-2.6999999999999997,16,12,notax,seller,9,16,0,2021-01-29 12:56:07,11-20,2
49154,16,-3,16,13,notax,seller,10,15.5,0,2021-01-29 12:57:59,11-20,3
49154,17,-3.3,16,14,notax,seller,11,15,0,2021-01-29 12:59:36,11-20,4
49154,17,-3.5999999999999996,16,15,notax,seller,12,15,0,2021-01-29 13:02:21,11-20,5
49154,16,-3.9,16,16,notax,seller,13,15,0,2021-01-29 13:03:36,11-20,6
49154,15,-4.6,16,17,notax,seller,12,15,0,2021-01-29 13:05:33,11-20,7
49154,16,-3.5999999999999996,16,18,notax,seller,12,15,0,2021-01-29 13:07:44,11-20,8
49154,16,-3.5999999999999996,16,19,notax,seller,12,15,0,2021-01-29 13:09:48,11-20,9
49154,16,-3.5999999999999996,16,20,notax,seller,12,15,0,2021-01-29 13:12:05,11-20,10
50348,9,7.4,4,1,notax,seller,12,15,0,2021-01-29 12:31:06,1-10,1
50348,14,7.1,4,2,notax,seller,13,15,0,2021-01-29 12:35:34,1-10,2
50348,15,6.2,4,3,notax,seller,16,15,0,2021-01-29 12:37:49,1-10,3
50348,15,7.4,4,4,notax,seller,12,15,0,2021-01-29 12:39:36,1-10,4
50348,15,7.1,4,5,notax,seller,13,15,0,2021-01-29 12:41:32,1-10,5
50348,15,6.2,4,6,notax,seller,16,15,0,2021-01-29 12:43:41,1-10,6
50348,15,6.8,4,7,notax,seller,14,15,0,2021-01-29 12:45:27,1-10,7
50348,15,6.8,4,8,notax,seller,14,15,0,2021-01-29 12:47:29,1-10,8
50348,15,6.5,4,9,notax,seller,15,15,0,2021-01-29 12:49:42,1-10,9
50348,15,6.2,4,10,notax,seller,16,15,0,2021-01-29 12:51:35,1-10,10
50348,15,-0.1299999999999999,20,11,tax,buyer,6,16,10,2021-01-29 12:53:34,11-20,1
50348,16,3.87,20,12,tax,buyer,9,16,10,2021-01-29 12:56:08,11-20,2
50348,16,3.8000000000000003,20,13,tax,buyer,9,16,10,2021-01-29 12:57:51,11-20,3
50348,16,3.87,20,14,tax,buyer,9,16,10,2021-01-29 12:59:31,11-20,4
50348,16,3.96,20,15,tax,buyer,7,16,10,2021-01-29 13:01:56,11-20,5
50348,16,3.89,20,16,tax,buyer,8,16,10,2021-01-29 13:03:27,11-20,6
50348,16,3.9,20,17,tax,buyer,7,16,10,2021-01-29 13:05:43,11-20,7
50348,16,3.89,20,18,tax,buyer,8,16,10,2021-01-29 13:07:54,11-20,8
50348,16,3.9,20,19,tax,buyer,7,16,10,2021-01-29 13:09:30,11-20,9
50348,16,3.89,20,20,tax,buyer,8,16,10,2021-01-29 13:11:37,11-20,10
51055,10,-3.5999999999999996,29,1,notax,buyer,12,15,0,2021-01-29 12:30:24,1-10,1
51055,16,10.1,29,2,notax,buyer,13,15,0,2021-01-29 12:35:44,1-10,2
51055,15,9.2,29,3,notax,buyer,16,15,0,2021-01-29 12:37:39,1-10,3
51055,15,10.4,29,4,notax,buyer,12,15,0,2021-01-29 12:39:28,1-10,4
51055,15,10.1,29,5,notax,buyer,13,15,0,2021-01-29 12:41:28,1-10,5
51055,15,9.2,29,6,notax,buyer,16,15,0,2021-01-29 12:43:28,1-10,6
51055,15,9.8,29,7,notax,buyer,14,15,0,2021-01-29 12:45:33,1-10,7
51055,15,9.8,29,8,notax,buyer,14,15,0,2021-01-29 12:47:40,1-10,8
51055,15,9.5,29,9,notax,buyer,15,15,0,2021-01-29 12:49:34,1-10,9
51055,15,9.2,29,10,notax,buyer,16,15,0,2021-01-29 12:51:32,1-10,10
51055,20,-0.1299999999999999,5,11,tax,seller,6,16,10,2021-01-29 12:53:39,11-20,1
51055,16,0.8700000000000001,5,12,tax,seller,9,16,10,2021-01-29 12:55:26,11-20,2
51055,17,-0.19999999999999973,5,13,tax,seller,9,16,10,2021-01-29 12:57:56,11-20,3
51055,17,-0.1299999999999999,5,14,tax,seller,9,16,10,2021-01-29 12:59:39,11-20,4
51055,17,-0.040000000000000036,5,15,tax,seller,7,16,10,2021-01-29 13:01:47,11-20,5
51055,17,-0.10999999999999988,5,16,tax,seller,8,16,10,2021-01-29 13:04:11,11-20,6
51055,18,-0.10000000000000009,5,17,tax,seller,7,16,10,2021-01-29 13:05:46,11-20,7
51055,16,0.8900000000000001,5,18,tax,seller,8,16,10,2021-01-29 13:07:50,11-20,8
51055,16,0.8999999999999999,5,19,tax,seller,7,16,10,2021-01-29 13:09:46,11-20,9
51055,16,0.8900000000000001,5,20,tax,seller,8,16,10,2021-01-29 13:11:31,11-20,10
51068,20,-3.5999999999999996,16,1,notax,seller,12,15,0,2021-01-29 12:31:20,1-10,1
51068,24,-3.9,16,2,notax,seller,13,15,0,2021-01-29 12:38:43,1-10,2
51068,12,-5.8,16,3,notax,seller,16,15,0,2021-01-29 12:39:44,1-10,3
51068,16,-3.5999999999999996,16,4,notax,seller,12,15,0,2021-01-29 12:40:38,1-10,4
51068,29,-3.9,16,5,notax,seller,13,15,0,2021-01-29 12:42:23,1-10,5
51068,20,-4.8,16,6,notax,seller,16,15,0,2021-01-29 12:44:30,1-10,6
51068,15.2,-4.2,16,7,notax,seller,14,15,0,2021-01-29 12:46:24,1-10,7
51068,20,-4.2,16,8,notax,seller,14,15,0,2021-01-29 12:49:09,1-10,8
51068,16,-4.5,16,9,notax,seller,15,15,0,2021-01-29 12:50:04,1-10,9
51068,15,-5.8,16,10,notax,seller,16,15,0,2021-01-29 12:51:42,1-10,10
51068,15,-3.13,9,11,tax,seller,6,16,10,2021-01-29 12:54:11,11-20,1
51068,18,-0.1299999999999999,9,12,tax,seller,9,16,10,2021-01-29 12:56:17,11-20,2
51068,20,-0.19999999999999973,9,13,tax,seller,9,16,10,2021-01-29 12:57:55,11-20,3
51068,25,-0.1299999999999999,9,14,tax,seller,9,16,10,2021-01-29 12:59:53,11-20,4
51068,39,-0.040000000000000036,9,15,tax,seller,7,16,10,2021-01-29 13:01:45,11-20,5
51068,40,-0.10999999999999988,9,16,tax,seller,8,16,10,2021-01-29 13:03:35,11-20,6
51068,40,-0.10000000000000009,9,17,tax,seller,7,16,10,2021-01-29 13:05:42,11-20,7
51068,40,-0.10999999999999988,9,18,tax,seller,8,16,10,2021-01-29 13:08:01,11-20,8
51068,40,-0.10000000000000009,9,19,tax,seller,7,16,10,2021-01-29 13:09:40,11-20,9
51068,40,-0.10999999999999988,9,20,tax,seller,8,16,10,2021-01-29 13:11:31,11-20,10
51489,30,10.4,29,1,notax,buyer,12,15,0,2021-01-29 12:30:40,1-10,1
51489,29,10.1,29,2,notax,buyer,13,15,0,2021-01-29 12:35:48,1-10,2
51489,31,9.2,29,3,notax,buyer,16,15,0,2021-01-29 12:37:57,1-10,3
51489,31,10.4,29,4,notax,buyer,12,15,0,2021-01-29 12:40:01,1-10,4
51489,30,10.1,29,5,notax,buyer,13,15,0,2021-01-29 12:41:49,1-10,5
51489,31,9.2,29,6,notax,buyer,16,15,0,2021-01-29 12:43:53,1-10,6
51489,15,9.8,29,7,notax,buyer,14,15,0,2021-01-29 12:46:10,1-10,7
51489,29,9.8,29,8,notax,buyer,14,15,0,2021-01-29 12:48:32,1-10,8
51489,32,9.5,29,9,notax,buyer,15,15,0,2021-01-29 12:49:52,1-10,9
51489,29,9.2,29,10,notax,buyer,16,15,0,2021-01-29 12:51:42,1-10,10
51489,15,-0.1299999999999999,12,11,tax,buyer,6,16,10,2021-01-29 12:53:48,11-20,1
51489,16,-4.129999999999999,12,12,tax,buyer,9,16,10,2021-01-29 12:56:01,11-20,2
51489,17,-4.199999999999999,12,13,tax,buyer,9,16,10,2021-01-29 12:57:33,11-20,3
51489,16,-4.129999999999999,12,14,tax,buyer,9,16,10,2021-01-29 12:59:52,11-20,4
51489,12,-0.040000000000000036,12,15,tax,buyer,7,16,10,2021-01-29 13:01:52,11-20,5
51489,13,-0.10999999999999988,12,16,tax,buyer,8,16,10,2021-01-29 13:03:38,11-20,6
51489,12,-0.10000000000000009,12,17,tax,buyer,7,16,10,2021-01-29 13:06:22,11-20,7
51489,13,-0.10999999999999988,12,18,tax,buyer,8,16,10,2021-01-29 13:07:42,11-20,8
51489,11,-0.10000000000000009,12,19,tax,buyer,7,16,10,2021-01-29 13:09:52,11-20,9
51489,12,-0.10999999999999988,12,20,tax,buyer,8,16,10,2021-01-29 13:11:29,11-20,10
51593,40,-0.039999999999999813,9,1,tax,seller,6,18,10,2021-01-29 12:30:44,1-10,1
51593,38,0.02000000000000024,9,2,tax,seller,6,18.5,10,2021-01-29 12:36:17,1-10,2
51593,28,0.10000000000000009,9,3,tax,seller,8,18.5,10,2021-01-29 12:37:59,1-10,3
51593,24,0.11000000000000032,9,4,tax,seller,9,18.5,10,2021-01-29 12:40:12,1-10,4
51593,23,0.10000000000000009,9,5,tax,seller,8,18.5,10,2021-01-29 12:41:43,1-10,5
51593,22,0.1599999999999997,9,6,tax,seller,7,18,10,2021-01-29 12:44:00,1-10,6
51593,21,0.08999999999999986,9,7,tax,seller,7,18,10,2021-01-29 12:45:33,1-10,7
51593,20,0.08999999999999986,9,8,tax,seller,7,18.05,10,2021-01-29 12:47:39,1-10,8
51593,19.88,0.10000000000000009,9,9,tax,seller,8,18.1,10,2021-01-29 12:49:47,1-10,9
51593,18.9,0.10000000000000009,9,10,tax,seller,8,18.15,10,2021-01-29 12:51:45,1-10,10
51593,18.5,5.87,22,11,tax,buyer,6,16,10,2021-01-29 12:53:38,11-20,1
51593,8,-0.1299999999999999,22,12,tax,buyer,9,16,10,2021-01-29 12:55:58,11-20,2
51593,16,5.800000000000001,22,13,tax,buyer,9,16,10,2021-01-29 12:57:36,11-20,3
51593,16,5.87,22,14,tax,buyer,9,16,10,2021-01-29 12:59:37,11-20,4
51593,16,5.96,22,15,tax,buyer,7,16,10,2021-01-29 13:01:33,11-20,5
51593,17,5.890000000000001,22,16,tax,buyer,8,16,10,2021-01-29 13:03:49,11-20,6
51593,16,5.9,22,17,tax,buyer,7,16,10,2021-01-29 13:05:37,11-20,7
51593,16,5.890000000000001,22,18,tax,buyer,8,16,10,2021-01-29 13:07:38,11-20,8
51593,18,5.9,22,19,tax,buyer,7,16,10,2021-01-29 13:09:25,11-20,9
51593,19,5.890000000000001,22,20,tax,buyer,8,16,10,2021-01-29 13:11:27,11-20,10
51698,16,6.96,1,1,tax,seller,6,18,10,2021-01-29 12:30:17,1-10,1
51698,16,7.5200000000000005,1,2,tax,seller,6,18.5,10,2021-01-29 12:35:33,1-10,2
51698,16,7.6,1,3,tax,seller,8,18.5,10,2021-01-29 12:37:34,1-10,3
51698,16,7.610000000000001,1,4,tax,seller,9,18.5,10,2021-01-29 12:39:27,1-10,4
51698,16,7.6,1,5,tax,seller,8,18.5,10,2021-01-29 12:41:30,1-10,5
51698,16,7.09,1,6,tax,seller,7,18,10,2021-01-29 12:43:42,1-10,6
51698,16,7.09,1,7,tax,seller,7,18,10,2021-01-29 12:45:32,1-10,7
51698,16,7.140000000000001,1,8,tax,seller,7,18.05,10,2021-01-29 12:47:33,1-10,8
51698,16,7.200000000000001,1,9,tax,seller,8,18.1,10,2021-01-29 12:49:45,1-10,9
51698,16,7.249999999999998,1,10,tax,seller,8,18.15,10,2021-01-29 12:51:26,1-10,10
51698,16,4.87,1,11,tax,seller,6,16,10,2021-01-29 12:53:34,11-20,1
51698,16,4.87,1,12,tax,seller,9,16,10,2021-01-29 12:55:35,11-20,2
51698,16,4.800000000000001,1,13,tax,seller,9,16,10,2021-01-29 12:57:37,11-20,3
51698,16,4.87,1,14,tax,seller,9,16,10,2021-01-29 12:59:33,11-20,4
51698,16,4.96,1,15,tax,seller,7,16,10,2021-01-29 13:01:37,11-20,5
51698,16,4.890000000000001,1,16,tax,seller,8,16,10,2021-01-29 13:03:32,11-20,6
51698,16,4.9,1,17,tax,seller,7,16,10,2021-01-29 13:05:40,11-20,7
51698,16,4.890000000000001,1,18,tax,seller,8,16,10,2021-01-29 13:07:36,11-20,8
51698,16,4.9,1,19,tax,seller,7,16,10,2021-01-29 13:09:40,11-20,9
51698,16,4.890000000000001,1,20,tax,seller,8,16,10,2021-01-29 13:11:40,11-20,10
51703,14,-3.5999999999999996,23,1,notax,buyer,12,15,0,2021-01-29 12:30:23,1-10,1
51703,15,4.1,23,2,notax,buyer,13,15,0,2021-01-29 12:35:49,1-10,2
51703,15,3.2,23,3,notax,buyer,16,15,0,2021-01-29 12:37:44,1-10,3
51703,15,4.4,23,4,notax,buyer,12,15,0,2021-01-29 12:40:10,1-10,4
51703,15,3.8,23,5,notax,buyer,14,15,0,2021-01-29 12:41:54,1-10,5
51703,15,3.2,23,6,notax,buyer,16,15,0,2021-01-29 12:44:01,1-10,6
51703,15,3.8,23,7,notax,buyer,14,15,0,2021-01-29 12:45:39,1-10,7
51703,15,3.8,23,8,notax,buyer,14,15,0,2021-01-29 12:47:50,1-10,8
51703,15,3.5,23,9,notax,buyer,15,15,0,2021-01-29 12:50:02,1-10,9
51703,15,3.2,23,10,notax,buyer,16,15,0,2021-01-29 12:51:38,1-10,10
51703,15,2.87,3,11,tax,seller,6,16,10,2021-01-29 12:53:39,11-20,1
51703,18,-0.1299999999999999,3,12,tax,seller,9,16,10,2021-01-29 12:55:53,11-20,2
51703,16,2.8000000000000003,3,13,tax,seller,9,16,10,2021-01-29 12:57:58,11-20,3
51703,16,2.87,3,14,tax,seller,9,16,10,2021-01-29 12:59:38,11-20,4
51703,16,2.9,3,15,tax,seller,7,16,10,2021-01-29 13:02:06,11-20,5
51703,16,2.89,3,16,tax,seller,8,16,10,2021-01-29 13:04:18,11-20,6
51703,16,2.9,3,17,tax,seller,7,16,10,2021-01-29 13:05:27,11-20,7
51703,16,2.89,3,18,tax,seller,8,16,10,2021-01-29 13:07:38,11-20,8
51703,16,2.9,3,19,tax,seller,7,16,10,2021-01-29 13:09:33,11-20,9
51703,16,2.89,3,20,tax,seller,8,16,10,2021-01-29 13:11:27,11-20,10
51776,25,-3.5999999999999996,18,1,notax,seller,12,15,0,2021-01-29 12:30:25,1-10,1
51776,19,-3.9,18,2,notax,seller,13,15,0,2021-01-29 12:35:59,1-10,2
51776,14,-7.8,18,3,notax,seller,16,15,0,2021-01-29 12:37:53,1-10,3
51776,15,-6.6,18,4,notax,seller,12,15,0,2021-01-29 12:39:48,1-10,4
51776,15,-6.9,18,5,notax,seller,13,15,0,2021-01-29 12:41:42,1-10,5
51776,20,-4.8,18,6,notax,seller,16,15,0,2021-01-29 12:43:47,1-10,6
51776,15.5,-4.2,18,7,notax,seller,14,15,0,2021-01-29 12:45:39,1-10,7
51776,14.99,-7.2,18,8,notax,seller,14,15,0,2021-01-29 12:48:05,1-10,8
51776,14.98,-7.5,18,9,notax,seller,15,15,0,2021-01-29 12:49:41,1-10,9
51776,14.97,-7.8,18,10,notax,seller,16,15,0,2021-01-29 12:51:39,1-10,10
51776,15,-3,16,11,notax,seller,10,16,0,2021-01-29 12:53:32,11-20,1
51776,16,-2.6999999999999997,16,12,notax,seller,9,16,0,2021-01-29 12:55:40,11-20,2
51776,16.5,-3,16,13,notax,seller,10,15.5,0,2021-01-29 12:57:37,11-20,3
51776,15,-4.3,16,14,notax,seller,11,15,0,2021-01-29 12:59:36,11-20,4
51776,15,-4.6,16,15,notax,seller,12,15,0,2021-01-29 13:01:41,11-20,5
51776,14.99,-4.9,16,16,notax,seller,13,15,0,2021-01-29 13:03:39,11-20,6
51776,20,-3.5999999999999996,16,17,notax,seller,12,15,0,2021-01-29 13:05:47,11-20,7
51776,13,-4.6,16,18,notax,seller,12,15,0,2021-01-29 13:07:30,11-20,8
51776,14.99,-4.6,16,19,notax,seller,12,15,0,2021-01-29 13:09:26,11-20,9
51776,15.1,-3.5999999999999996,16,20,notax,seller,12,15,0,2021-01-29 13:11:40,11-20,10
53811,15,3.4000000000000004,8,1,notax,seller,12,15,0,2021-01-29 12:31:42,1-10,1
53811,16,-3.9,8,2,notax,seller,13,15,0,2021-01-29 12:38:20,1-10,2
53811,12,2.2,8,3,notax,seller,16,15,0,2021-01-29 12:40:44,1-10,3
53811,14,3.4000000000000004,8,4,notax,seller,12,15,0,2021-01-29 12:41:25,1-10,4
53811,14.9,3.1,8,5,notax,seller,13,15,0,2021-01-29 12:41:59,1-10,5
53811,13,2.2,8,6,notax,seller,16,15,0,2021-01-29 12:43:50,1-10,6
53811,15,2.8,8,7,notax,seller,14,15,0,2021-01-29 12:45:40,1-10,7
53811,14.99,2.8,8,8,notax,seller,14,15,0,2021-01-29 12:47:33,1-10,8
53811,14.5,2.5,8,9,notax,seller,15,15,0,2021-01-29 12:49:47,1-10,9
53811,15,2.2,8,10,notax,seller,16,15,0,2021-01-29 12:52:28,1-10,10
53811,14.97,-1,14,11,notax,seller,10,16,0,2021-01-29 12:53:41,11-20,1
53811,16,-0.6999999999999997,14,12,notax,seller,9,16,0,2021-01-29 12:56:17,11-20,2
53811,15,-1.5,14,13,notax,seller,10,15.5,0,2021-01-29 12:58:33,11-20,3
53811,14.9,-2.3,14,14,notax,seller,11,15,0,2021-01-29 13:00:16,11-20,4
53811,14,-2.5999999999999996,14,15,notax,seller,12,15,0,2021-01-29 13:02:09,11-20,5
53811,15,-2.9,14,16,notax,seller,13,15,0,2021-01-29 13:04:02,11-20,6
53811,14.9,-2.5999999999999996,14,17,notax,seller,12,15,0,2021-01-29 13:05:56,11-20,7
53811,15,-2.5999999999999996,14,18,notax,seller,12,15,0,2021-01-29 13:07:57,11-20,8
53811,14.9,-2.5999999999999996,14,19,notax,seller,12,15,0,2021-01-29 13:10:00,11-20,9
53811,15,-2.5999999999999996,14,20,notax,seller,12,15,0,2021-01-29 13:12:02,11-20,10
53813,15,-6.6,18,1,notax,seller,12,15,0,2021-01-29 12:33:51,1-10,1
53813,25,-3.9,18,2,notax,seller,13,15,0,2021-01-29 12:36:30,1-10,2
53813,13,-7.8,18,3,notax,seller,16,15,0,2021-01-29 12:38:02,1-10,3
53813,13,-6.6,18,4,notax,seller,12,15,0,2021-01-29 12:40:10,1-10,4
53813,15,-6.9,18,5,notax,seller,13,15,0,2021-01-29 12:41:44,1-10,5
53813,13,-7.8,18,6,notax,seller,16,15,0,2021-01-29 12:43:36,1-10,6
53813,13,-7.2,18,7,notax,seller,14,15,0,2021-01-29 12:46:00,1-10,7
53813,20,-4.2,18,8,notax,seller,14,15,0,2021-01-29 12:48:22,1-10,8
53813,29,-4.5,18,9,notax,seller,15,15,0,2021-01-29 12:50:21,1-10,9
53813,29,-4.8,18,10,notax,seller,16,15,0,2021-01-29 12:52:15,1-10,10
53813,15,-3,13,11,notax,buyer,10,16,0,2021-01-29 12:55:19,11-20,1
53813,15,-2.6999999999999997,13,12,notax,buyer,9,16,0,2021-01-29 12:56:32,11-20,2
53813,10,-3,13,13,notax,buyer,10,15.5,0,2021-01-29 12:58:17,11-20,3
53813,10,-3.3,13,14,notax,buyer,11,15,0,2021-01-29 12:59:54,11-20,4
53813,15,-5.6,13,15,notax,buyer,12,15,0,2021-01-29 13:02:33,11-20,5
53813,15,-5.9,13,16,notax,buyer,13,15,0,2021-01-29 13:04:09,11-20,6
53813,14,-3.5999999999999996,13,17,notax,buyer,12,15,0,2021-01-29 13:06:00,11-20,7
53813,16,-5.6,13,18,notax,buyer,12,15,0,2021-01-29 13:08:32,11-20,8
53813,16,-5.6,13,19,notax,buyer,12,15,0,2021-01-29 13:11:13,11-20,9
53813,10,-3.5999999999999996,13,20,notax,buyer,12,15,0,2021-01-29 13:11:47,11-20,10
57330,10,-3.5999999999999996,17,1,notax,buyer,12,15,0,2021-01-29 12:30:23,1-10,1
57330,15,-1.9,17,2,notax,buyer,13,15,0,2021-01-29 12:35:54,1-10,2
57330,16,-2.8,17,3,notax,buyer,16,15,0,2021-01-29 12:38:15,1-10,3
57330,17,-1.5999999999999996,17,4,notax,buyer,12,15,0,2021-01-29 12:39:48,1-10,4
57330,16,-1.9,17,5,notax,buyer,13,15,0,2021-01-29 12:42:00,1-10,5
57330,15,-2.8,17,6,notax,buyer,16,15,0,2021-01-29 12:43:48,1-10,6
57330,14,-4.2,17,7,notax,buyer,14,15,0,2021-01-29 12:45:43,1-10,7
57330,15,-2.2,17,8,notax,buyer,14,15,0,2021-01-29 12:47:58,1-10,8
57330,15,-2.5,17,9,notax,buyer,15,15,0,2021-01-29 12:49:40,1-10,9
57330,15,-2.8,17,10,notax,buyer,16,15,0,2021-01-29 12:52:00,1-10,10
57330,10,-3,11,11,notax,buyer,10,16,0,2021-01-29 12:53:46,11-20,1
57330,10,-2.6999999999999997,11,12,notax,buyer,9,16,0,2021-01-29 12:55:44,11-20,2
57330,11,-3,11,13,notax,buyer,10,15.5,0,2021-01-29 12:57:33,11-20,3
57330,11,-3.3,11,14,notax,buyer,11,15,0,2021-01-29 12:59:28,11-20,4
57330,11,-3.5999999999999996,11,15,notax,buyer,12,15,0,2021-01-29 13:01:45,11-20,5
57330,15,-7.9,11,16,notax,buyer,13,15,0,2021-01-29 13:03:51,11-20,6
57330,11,-3.5999999999999996,11,17,notax,buyer,12,15,0,2021-01-29 13:05:33,11-20,7
57330,11,-3.5999999999999996,11,18,notax,buyer,12,15,0,2021-01-29 13:07:28,11-20,8
57330,11,-3.5999999999999996,11,19,notax,buyer,12,15,0,2021-01-29 13:09:31,11-20,9
57330,11,-3.5999999999999996,11,20,notax,buyer,12,15,0,2021-01-29 13:11:27,11-20,10
60311,22,3.96,22,1,tax,buyer,6,18,10,2021-01-29 12:31:18,1-10,1
60311,18,0.02000000000000024,22,2,tax,buyer,6,18.5,10,2021-01-29 12:36:03,1-10,2
60311,22,3.6,22,3,tax,buyer,8,18.5,10,2021-01-29 12:37:48,1-10,3
60311,22,3.6100000000000003,22,4,tax,buyer,9,18.5,10,2021-01-29 12:39:33,1-10,4
60311,22,3.6,22,5,tax,buyer,8,18.5,10,2021-01-29 12:41:27,1-10,5
60311,22.5,4.16,22,6,tax,buyer,7,18,10,2021-01-29 12:43:49,1-10,6
60311,22.5,4.09,22,7,tax,buyer,7,18,10,2021-01-29 12:45:37,1-10,7
60311,22.5,4.039999999999999,22,8,tax,buyer,7,18.05,10,2021-01-29 12:47:50,1-10,8
60311,23,3.9999999999999987,22,9,tax,buyer,8,18.1,10,2021-01-29 12:50:07,1-10,9
60311,22.5,3.9500000000000015,22,10,tax,buyer,8,18.15,10,2021-01-29 12:51:56,1-10,10
60311,23,-3,14,11,notax,seller,10,16,0,2021-01-29 12:53:50,11-20,1
60311,16,-0.6999999999999997,14,12,notax,seller,9,16,0,2021-01-29 12:55:37,11-20,2
60311,18,-3,14,13,notax,seller,10,15.5,0,2021-01-29 12:57:50,11-20,3
60311,15,-2.3,14,14,notax,seller,11,15,0,2021-01-29 13:00:00,11-20,4
60311,15.5,-3.5999999999999996,14,15,notax,seller,12,15,0,2021-01-29 13:02:06,11-20,5
